cik	ticker	market_cap
744218	cldx	1337480753
944809	opk	1337387802
1793862	dada	1331055025
835324	sybt	1325384277
1508478	arco	1318959000
1545654	alex	1318870000
914156	ufpt	1317924234
1749704	agti	1316365789
1859795	nvx	1314652140
885978	usph	1314357101
1689813	bhvn	1313737410
1395937	sndx	1312553761
1600620	auph	1309447096
920112	htlf	1309365530
1657788	krp	1309236595
1465740	two	1308821805
721994	lkfn	1305232594
1120914	pdfs	1304320120
1834489	geni	1301706000
1864163	intr	1301398900
1854640	cgau	1296951173
907471	cash	1295805068
1884082	psnyw	1294027429
908315	wina	1293842507
1500217	aat	1293434619
1609804	oec	1293373900
1496099	nmfc	1290984563
57131	lzb	1287741418
1611005	ken	1285815400
1785173	etnb	1282420219
1158895	lmat	1282134405
899460	mnkd	1280054218
907242	mcri	1279019927
1831840	semr	1278961304
1281895	rckt	1277940177
886744	gern	1277024447
1604174	eccv	1276916575
1578732	mmi	1273430300
1812364	rlay	1268969309
1023024	anip	1266040235
1371285	trup	1265560731
63296	matw	1265017326
1040470	aehr	1264450886
1012477	avdl	1262769487
46250	hwkn	1259301652
1322422	hbm	1257828298
75252	omi	1255869181
1620280	unit	1255502057
1178970	pfs	1252791134
94344	stc	1252738721
1318568	evri	1249262445
1674335	jeld	1248235757
1629019	mbin	1246963732
930420	kfrc	1246681546
1723128	amrx	1246252985
1453015	bldp	1245588891
1503584	cmre	1245303500
1616000	xhr	1243150308
1683606	cars	1242954087
1622194	dea	1242085750
912463	ges	1241976782
1047340	fdp	1241019597
945114	gic	1237038641
1499505	agro	1235543710
1599298	smmt	1234903096
896264	usna	1234695637
1821806	lesl	1232833071
860748	kmpb	1229881517
1737953	repl	1229483434
708818	nxgn	1227107105
1566388	dsl	1226001873
1842279	opal	1225304787
8947	azz	1221394214
1854401	brdg	1220077916
1423774	zuo	1218336000
82020	uslm	1216871969
1737450	opra	1215109948
1227654	cmp	1213199225
794619	amwd	1211049476
1777921	avpt	1208794810
1730430	knsa	1207572315
1761312	plmr	1207151837
1845337	dawn	1203717655
1419945	tnk	1202589300
830524	ccf	1202077199
1708035	ecvt	1201611420
867773	spwr	1200063193
1527590	rc	1197160563
792987	aste	1196853045
1475841	nbhc	1196479478
1616533	sgh	1195878328
1840502	tbla	1194553454
1597553	sage	1194085823
1022321	gel	1191469999
1821159	evgo	1190765725
913059	bbar	1190699920
1021561	nus	1185526714
799233	htld	1184621550
893949	md	1184419391
311094	wabc	1182663359
1599617	dnow	1181379352
850141	hmn	1180379433
703604	dsgr	1180329104
1293613	kyn	1180260365
1690680	nmrk	1179917810
811596	kalu	1179849924
1357450	holi	1179718400
1063259	dnn	1177887963
1826018	rovr	1176761187
1809691	hkd	1175474480
102037	uvv	1174426722
896841	avid	1173164861
1654795	bbu	1169372258
1562528	fbrt	1167390861
1230992	mag	1167377055
922864	aiv	1165585046
1377121	ptgx	1164987401
1070985	cxw	1164984076
356171	tcbk	1162886541
854775	dgii	1158935292
1020859	unfi	1157365741
65270	mei	1156580784
1128361	hope	1153375113
1364954	chgg	1149753241
851310	hlit	1149366834
1654151	dcph	1149212527
1464423	pmt	1148707802
1130713	ostk	1148160061
1045986	forty	1147291727
1798100	ntst	1146920502
1428205	arr	1146112355
1203464	iag	1144751474
1526113	gnl	1143515070
880117	jbss	1141656992
1705110	angi	1139137931
1685040	bhfan	1137777522
1468091	veon	1136253692
1748907	ortx	1136150395
1682220	sccb	1135021118
1857475	dole	1134055000
1091883	cir	1133097029
1581280	twst	1131851703
1000229	clb	1127412218
886163	lgnd	1127397495
1717161	cepu	1124918539
314489	buse	1123872549
708821	par	1123373334
1832466	alhc	1122892870
1517175	chef	1121349085
1172358	dmlp	1119644828
354963	shen	1117870315
1692412	plya	1116736483
1843762	eqrx	1116180352
1758488	osw	1116050752
1643615	meg	1115299471
1580808	aten	1111658130
1849853	stvn	1107568000
1055160	mfa	1106805555
34782	srce	1105276432
1682220	sacc	1104838535
6845	apog	1103960532
1084961	ecpg	1101920329
1590976	mbuu	1101772756
1682220	sccc	1099197439
1625791	krnt	1098000000
1403431	hcci	1097886745
719220	stba	1097543047
1385849	uuuu	1096664156
1368458	sbh	1096016354
1174850	nic	1094184717
1856236	ewcz	1094063069
1680247	pump	1093889341
1159167	irbt	1092061679
1815442	kymr	1089405897
1770121	sana	1089089619
1531978	fna	1088769579
1682220	sccg	1088314296
1651311	mrus	1083945269
1799983	gb	1083366865
1861795	dh	1082008659
1605607	pgre	1077840230
1038572	cbd	1077503440
1488813	cubi	1077186294
1046568	prdo	1075340606
842633	trs	1072096417
1005229	cmco	1069987066
1520504	vlrs	1068558139
1746618	rvlv	1067641399
1342338	himx	1065684968
1835591	vzio	1065327676
1340243	mor	1062559511
1595974	mgni	1061429615
1928446	grnt	1060312063
1382821	rdfn	1059969276
1323468	glp	1059641699
1841925	indi	1057941631
1163739	nbr	1056622865
1664710	kros	1056306267
1883085	pgy	1055515900
876427	mnro	1055016709
879526	wnc	1053256352
1091748	argo	1048049908
1614178	yext	1046806085
1501570	vbtx	1045388999
1828723	amps	1044775206
1047335	nhc	1044554622
1622229	cogt	1044385343
1118417	modn	1043368839
1172052	saft	1043125282
1759783	eh	1040533895
1793229	mpln	1039169272
1616678	bst	1036790885
1431695	olo	1036728661
70487	nrc	1032091346
1768267	crnc	1031320998
1629019	mbinp	1027318248
1846576	figs	1025960942
1871509	ptlo	1022683190
1762301	fvrr	1021408000
1802156	xpof	1021303323
1793659	rsi	1021240130
921582	imax	1020849351
1515816	plym	1019185373
1596993	lpg	1018693352
1379041	eig	1017009983
1432364	azul	1016938923
1831915	ctkb	1015883550
1806201	lpro	1015069785
1639877	gsm	1013996300
1071255	gden	1013688824
1481582	ryi	1013100912
1606498	avns	1012669820
1759425	mirm	1009151641
1682220	sccf	1007597652
824410	sasr	1007160184
1655050	bcsf	1006525711
1111485	rxst	1005864339
1674930	flgt	1005542026
1475115	eb	1004843153
1267238	aizn	1004249692
1438533	tvtx	1002895265
1698991	acel	1000848749
1872789	embc	999947052
80420	powl	998423877
1652535	ichr	997507965
1581804	nvgs	996362199
1379785	bbdc	994987051
1740915	ftch	994360200
910406	hain	993159524
1231346	sa	992055245
1004702	ocfc	991744802
1050825	scs	991391848
1746473	plrx	990254322
1018979	amsf	988729722
1793882	pta	987736677
230557	sigip	987239753
920112	htlfp	985222923
1682220	sccd	982430384
1693256	wttr	981605546
40417	gam	981561473
1653384	rwayl	978298846
1685040	bhfam	977296524
1481646	accd	975651030
1682220	scce	974948224
842183	rpt	974403629
1816723	grfx	971808625
1568162	rtl	971332404
1257640	kro	970828015
1437352	evbg	968474184
835948	mvf	967481062
1731289	nkla	966527098
1772177	krus	965300853
1524741	slca	962416990
3499	alx	961600561
1620393	nxrt	961246279
1452857	splp	958976728
1127703	pra	957910855
1836564	valn	955323688
1630627	tmci	953942416
1629019	mbino	952517719
1860543	cdre	952054165
1706946	spce	950883789
1889109	blte	950090322
351817	sbow	947687580
936528	wafdp	947640290
1503274	qtrx	946325167
1517396	ssys	942557148
1042893	drq	940166602
798359	csr	939548421
710752	sbr	939055611
1108134	bhlb	936905086
1805385	evlv	935967646
1598428	tmst	933844984
705432	sbsi	933051961
1658247	crnx	931311947
1809196	imtx	930773800
1786108	trinl	929725598
1379384	btz	927590462
1005210	sph	926027982
1437402	ardx	925917414
1702750	by	925412551
910329	med	925269599
1023512	drd	924245331
1224450	rnp	924132347
319654	pbt	923786337
1102112	pacw	923448233
1777835	pwp	919027406
1680062	acmr	918344495
318300	pebo	918214623
95029	rgr	917326020
1691421	lmnd	916379632
1482512	hpp	914685686
1278027	bgs	914488398
1736946	arlo	913826905
930236	rwt	912734798
1821349	ngms	912220800
1368265	clne	911934290
1891101	brcc	910551273
1023459	slp	910456360
1829864	task	910336611
1822359	dcgo	910201519
1845840	tsat	909568654
863436	bhe	908531048
752642	umh	905313566
1138639	infn	903156605
1847584	wkme	901915000
1141103	ccrn	901866864
931148	eaf	901395729
1492165	pfbc	900596418
1673985	asix	897214522
1829118	tuya	896747168
317788	apps	896612907
1199004	fmn	896195427
1000623	matv	896123182
1411342	efc	894594377
907254	bfs	894011307
1823794	arko	893486118
1936258	nams	893079591
906465	qcrh	892608501
1478320	adpt	892460378
1717547	brsp	890397983
215466	cde	889972537
947559	fbms	889028722
912603	schn	888991540
1341335	fsm	888600163
1880319	prm	888494790
1013605	pds	887632815
1844224	frey	887128236
923796	geo	884688326
846901	lbai	881149481
1498612	psf	880898085
27996	dlx	880618266
17313	cswc	880275793
1806347	west	879616097
1776661	adv	879529004
49754	din	877247479
1768259	gotu	875190288
1748824	bsig	874894093
1761612	bcyc	874546917
1631569	chct	872996795
915840	bzh	871856933
1278752	mfic	871783754
1780312	asts	870700844
1489096	thr	870140608
1495222	oxlc	869736000
731012	hcsg	868823450
1322435	etw	866918487
1836833	pl	866739538
1425450	kids	866577728
14707	cal	866548639
1062231	axl	865057874
1720592	rpay	864618907
1273685	nymt	863228775
1123134	imos	862506782
921557	rbcaa	860865582
1459839	sibn	860620660
1840199	wald	860518400
1495240	landm	860126192
821002	giii	859437927
1080014	inva	854737003
883569	fosll	852548759
1368514	adma	852395355
1077428	tcbio	852014342
1811764	pnt	851415930
1853717	atat	851401451
1376339	mdxg	851079886
1049782	brkl	849411993
1743725	gdyn	849041735
714395	gabc	846386215
1739614	inbx	844978761
1360214	hrowl	844170706
1803112	tdcx	843425670
1423221	nx	842266718
39311	ibcp	839455707
1831828	vera	839391045
1768224	arct	838917920
69633	nssc	837570028
1631596	kref	836874399
1418076	slrc	833594808
1317945	oflx	832680622
102752	vsec	831654630
790816	bdn	831231703
846617	dcom	830896109
1783183	phat	829894504
1000177	nat	828936000
1840574	verv	827739206
1387467	aosl	825212605
1746109	bfc	821006658
1069530	sava	818834583
1851112	rskd	818804624
1734713	bv	817250000
1171486	nrp	816979100
1267565	coll	815902975
701288	atri	815474600
1512920	sii	814774283
1042776	pdm	812685841
1590750	vrdn	812264920
1642122	ac	811776405
1506289	bcx	811296347
42682	grc	811228118
1840616	nfgc	811045622
105319	ww	810191776
1590877	rgnx	809305588
108385	wrld	809108779
1818093	skin	807945463
912752	sbgi	807391530
1828316	phar	806973354
910638	ddd	805292928
1644378	rmr	805162199
80035	plpc	803881034
1657573	xmtr	803486200
1728205	pll	802580119
1743907	sncy	799294508
1846069	kind	797844750
918965	scsc	797788214
93389	smp	797777508
1713930	nexa	794634000
1591588	amrk	794582301
1091748	argd	794478101
1758766	stem	791476248
1490906	cffn	791246290
1681622	vrex	791032000
1604665	wlkp	790730937
1819404	nrdy	789473742
1794350	yala	789004849
1000694	nvax	788274945
1321741	gainn	788074444
1397702	silk	787921408
1828811	licy	787368400
1325964	lwlg	786116063
805267	hqh	784958977
1332349	bkd	784854307
1315257	kop	784796374
1293282	ttgt	784545094
1234006	goodn	783989422
1687221	revg	782436946
99302	trns	781546933
1860805	astl	778835000
1425292	uan	778136676
1626450	bigc	777665682
877422	sptn	776791926
1439095	mrc	776438651
1386278	gdot	776432205
896156	etd	775907737
1629019	mbinn	775244789
1499543	noah	774999650
1487428	htfc	774982908
1173514	hy	774867146
1859285	hrt	774555365
1834376	innv	774448254
1301787	bxc	771417824
1655210	bynd	771341776
1569187	ahh	771105301
1833835	psfe	770776600
1643303	nndm	770550958
1901279	nyax	770275200
1059262	sp	770068255
1829432	aac	769648796
43196	gtn	768411365
1711375	loma	768115195
1514705	sxc	768044510
1830487	phvs	766246133
1422143	kura	766119163
899751	twi	764642532
1004434	mgr	763322135
755001	utl	762943955
1525221	vtol	761599956
1443669	prlb	761203810
1756908	nrgx	760019000
1053706	crai	757165568
1819394	mttr	756101409
1819142	ses	756011910
1728688	iiiv	754487097
1487428	htfb	754436551
884624	ofix	753510347
724004	mlab	752831568
1326110	ibrx	752808154
1544206	cgbd	750749228
1185348	praa	750691904
1464790	rilyo	750537174
1819989	cifr	745338557
1845022	base	745307951
1796898	maxn	744347408
1409970	lc	743467781
1886190	ggr	742368000
1005817	tmp	742291933
704562	cdmo	741481420
1538849	capl	740841584
1398987	hous	740249038
1057060	hzo	740136656
92122	sojc	739923625
1321741	gainz	738247802
1650664	edit	736326223
1754170	asle	734515128
712771	cnob	731257762
1856430	snpo	730705350
1556739	thry	730487696
60714	lxu	730061380
1843586	otly	728553505
1464790	rilyl	727629740
1050441	egbn	727312339
1403256	scu	726564411
1865408	exai	725464000
1094366	rdwr	723466549
1769484	biox	723228600
1792849	hpkew	721883796
1659520	silv	719959590
1464790	rilym	718131089
1828102	karo	718065659
1821160	ghld	717482722
1592057	eva	717364041
1606757	ke	717251392
1169770	banc	716030485
1308208	ulh	713192707
1065059	leu	712626784
1679063	cssen	710180883
1370755	tcpc	708804329
1650648	fdmt	708172183
1818794	dyn	707837638
1747079	baly	706798368
1677703	cndt	705489663
744187	rex	705339171
1334978	cco	705054671
826675	dx	702487974
1464963	fcrx	702269997
1209028	aic	701921063
1444380	nvro	700369166
1625278	nrds	697061442
1013488	bjri	696113909
1524931	chuy	692500088
1287213	plow	691587507
800166	ngd	691117750
1788399	dly	690898675
1517228	comm	690857247
827876	clsk	689947843
69488	mye	688706568
844965	tti	687945647
1124524	cyrx	685772623
910612	cbl	685141903
1495240	lando	684872627
1822928	hlly	683577283
1589526	blbd	678609005
1802974	avo	678126067
949157	cenx	677181119
799850	crmt	677070595
1484612	om	674657373
948320	lfmdp	674316696
946647	pfc	673871327
1430725	gsl	673013000
1464790	rilyk	671661985
712771	cnobp	670903687
1209028	aain	670724572
1415921	nmm	669694200
61398	tell	669092685
1001614	repx	669081357
890541	blx	668802200
92122	sojd	668160500
1673772	rapt	667922475
1636422	hcat	667612068
1484769	fubo	667092546
1319947	dbi	666612187
784199	aort	665664923
1837686	vmeo	664113339
1626199	alpn	663728869
1873331	pgru	663326400
1422930	pubm	659761113
1828108	aurow	659520153
1075415	dhc	659413598
883618	nxp	659399502
1464790	rilyn	655764660
1782999	prtc	655274917
1464790	rilyp	654236071
832428	ssp	653863389
729580	belfb	653663701
1409171	titn	653041052
55135	kelya	652677955
357173	osbc	652255832
1231457	gnlx	652215840
1701051	wow	651840069
1656472	cron	651195225
30305	dco	650532149
1095565	hstm	649941510
1395213	edn	649928307
1314052	avxl	649872342
1728190	huya	649825483
902791	bbsi	648872274
350852	ctbi	648050912
798783	uht	647828525
1368519	noa	646226297
1456772	opinl	641344902
1863127	tyra	641289418
110471	www	640888474
1819133	tngx	640503028
1837014	smrt	640264815
897429	chs	640253839
928658	cvlg	639309774
1847903	cnta	638963319
764401	iiin	638943855
911971	tk	638581678
1705873	bry	637067860
1849635	dwacu	637046944
729580	belfa	636705505
914712	stcn	633871283
1737287	allo	633627660
926282	adtn	631815087
55135	kelyb	630025357
1803737	ehab	626748711
1057379	hckt	626527490
1734342	amtb	626081063
54381	kamn	625627091
1304492	atex	621699270
1823986	wdh	621681360
1497645	inn	620717778
1835724	zh	620699360
1533615	gmre	619588711
1438231	dmrc	618830353
1866633	ccsi	618723865
1393726	tipt	617028605
1683695	imxi	615924115
1004434	mgrb	615073622
1021162	tgi	614545067
1441236	clw	614521640
858655	hayn	613929228
1464790	rilyg	613575605
1046025	hfwa	613336500
1166663	tnp	612922700
1633336	ccap	611886141
1865187	aris	611434778
1587987	newtl	610974591
1778114	aio	610925892
846617	dcomp	610747467
1599901	rna	610552746
935419	rick	610402068
1793129	ndmo	608923996
884152	vmo	607640572
78814	pbi	607290569
1069899	pahc	606744048
775215	hbt	606670796
854560	gsbc	606030434
315858	bvh	603307896
1144879	apld	601870529
1337117	itrn	601289000
1831631	ldi	600823850
933267	irs	600050867
1922097	lanv	598537790
1774342	nmco	597556781
1023313	forr	597493200
876779	mgic	596443500
1801170	clov	596379832
895447	scvl	596189327
1756699	tigr	594967363
1005731	idt	594574579
1333274	merc	593401805
1464790	rilyt	592939654
1534254	cion	591846750
1609151	weav	591149088
874501	ambc	589858054
1325618	irmd	587788669
1724755	ghg	587528991
1437958	ccb	587402145
108985	yorw	586581206
1372020	gldd	586459184
1020710	dxpe	586118075
1788257	bwmx	585869835
1509470	ssssl	585311659
886206	fc	584819687
884219	vvi	584612252
1288403	wti	584457742
1025835	efscp	584313858
788329	jout	583586527
72573	mov	583232370
1668673	petq	582552650
1840856	soun	582505948
1349436	sd	582209586
859070	fcbc	581703756
1831096	geggl	580961169
1587987	newtz	580506042
1133470	cvgw	579830161
1759138	caba	579561266
715787	tile	579326541
1840439	bmea	579013110
1614806	ajxa	578880610
1326200	gnk	578530450
1537137	sli	576992348
1383441	nie	576346472
1819580	ysg	575834443
1818502	opfi	573093203
700565	fmbh	572650070
357294	hov	572191106
1730463	autl	571145883
1495240	land	570906381
917470	zeus	570654103
879585	atni	565253250
1630472	trtx	565101302
896429	ctlp	564925020
1277866	exk	564265377
1849396	trmr	564225505
1570562	eols	563448758
1855129	ghrs	563376600
1819790	tars	562634918
1692705	qd	562036109
1500435	gpro	560506193
8063	atro	559949706
1849635	dwac	559276611
1235468	lqdt	559192717
61986	mtw	558624409
100591	agx	556407661
1360214	hrow	555172166
1043337	sri	554014498
1689375	trda	553637128
1668243	urgn	553571046
1818383	max	552747576
33002	ebf	552737717
1806952	lyel	552259393
1619856	crbu	551779850
846676	aef	550769625
1004434	mgrd	549886332
1625641	law	549386557
1092796	swbi	548941408
1620459	jrvr	548119743
1066605	hsii	548012848
1760689	mvst	547212347
1468666	scwx	546960424
891290	rfi	546815153
1805012	vtru	546046400
1828852	mond	545893130
925528	hdsn	544741020
1529377	acre	544610906
743238	shyf	544344171
1464790	rilyz	544177666
1844280	thrn	544053002
357301	trst	542957318
1494582	boc	542828752
1464591	gprk	542073000
1017480	hibb	542069549
886128	fcel	540991637
885601	iim	540345680
1591670	fpi	539648740
823277	chscl	538407000
1129155	mpx	538025593
102212	uvsp	535494648
1042729	mbwm	534047321
1842731	smwb	533481400
1109242	hafc	533352768
1370053	anab	533035206
1830033	pcttw	532973763
1053352	htbk	532714872
1823608	amal	532679095
1786108	trin	532322129
924717	srdx	532003760
1458412	cfb	531849782
1334388	obe	531815879
1314966	bme	530787447
1653384	rway	530671424
852772	denn	529682002
1375340	fof	529128409
844059	frph	527769505
1504619	pflt	527654557
1234006	good	526917534
1810019	rxt	526775001
1740594	arce	525163900
1173489	ceva	524180339
1857853	cook	524141580
1117297	qnst	524030842
1098972	agen	523809618
708781	cass	523307707
1466026	msbip	523112016
1666071	cdlx	522857537
1839799	gamb	522619972
827187	snbr	521362580
1703141	desp	521213400
1577437	asc	520970263
1804591	me	519739694
1084765	rgp	519236596
1436208	legh	518565331
1124796	lasr	518126614
80172	npk	517857452
1794338	igic	516808736
726601	ccbg	516035925
1499849	lnd	514956350
71829	nr	513932380
101199	ufcs	513375819
1070524	gcbc	513188596
1817713	janx	513063567
1624322	bfst	512205635
1508475	vnet	512160576
796505	clfd	511575838
216085	hvt	510993340
1220754	modv	510950618
1870600	dtc	510218703
1854545	ddl	509810164
1803696	xper	509173602
1400891	ihrt	508698305
1795579	calt	508124389
1403752	zyme	508021901
1583107	tbph	507533929
1789940	fwrg	507021189
1810523	fthy	506364059
909108	dhil	505093640
1674356	tpta	504960152
1731805	hut	504499494
1579733	vitl	504335163
1869858	ssu	503850603
1447362	cstl	503486692
1512499	lind	503426440
807863	mitk	502401707
1747068	mcbs	502310540
1504461	ngl	501323903
880892	vgm	501103384
1160308	svra	500141732
1793663	vtex	499011000
1514991	amcx	498998657
877463	vkq	498572990
1080720	gut	497645417
1754820	dm	497528381
1437071	ivr	496619674
1888012	hlvx	495309839
1838957	rere	494651455
1787306	arqt	494464904
1464343	atlc	494119905
1712189	thwww	493756832
1121484	ois	493330126
1823144	cmpo	492983519
1850235	heps	492257418
717720	valu	491846676
1617242	krny	491661307
1034957	cresw	490813640
1513363	fdus	489359672
1050743	pgc	489233928
706129	hbnc	488735520
1116463	osur	488207722
894627	egy	487950773
916907	smbc	487673844
1034957	cresy	487289033
1796280	oric	486430917
800457	dgicb	485867130
1820378	tbld	485719709
62234	mcs	485496223
1175535	wsr	485303066
800457	dgica	485204282
834365	blfs	484479603
1466026	msbi	482352871
1487952	vpg	481029064
768899	tbi	480264383
1774983	brog	479995002
1217234	cdna	479935993
1341317	bwbbp	479786977
885125	iqi	479656039
737468	wash	479602155
74046	odc	479517703
1313310	grvy	479474100
750686	cac	479438768
876523	ezpw	479124225
823277	chscm	478418100
1653087	alec	477832710
1493225	nfbk	477770149
1289877	sfl	477746364
1758021	krt	477511816
1512762	chrs	477065890
1888447	ee	476775673
709337	fmnb	475343782
798287	ptsi	475061017
1805077	eose	474340551
1712463	pack	474315338
863110	artna	473887059
1853962	iaux	473526175
1834974	lev	472940000
1874474	allg	472908600
736772	ccnep	472613567
1708055	rbbn	472366324
1301236	sohon	470845654
1781753	dao	470478130
1898416	alvow	469947566
1476045	cldt	469031779
814549	ebix	468465830
77543	tpc	468301823
1557746	acrs	467244637
701347	cpf	466462287
1233681	blw	466388964
1084869	flws	466387870
1494904	gbli	465530302
924822	mlr	464963703
1016281	csv	463788716
1044777	ospn	463751029
1301236	sohob	463459272
712034	acco	463196766
1759824	altg	463187683
1865631	nn	463171255
34067	boom	463078650
1823878	myps	462634318
1475348	lbc	462312575
65770	mvis	461946854
1172222	ha	461592807
1789972	cgem	461534155
1697500	soi	460034747
1630805	bw	459735655
1819576	lqda	459661782
1340677	svm	459605289
1799567	ddi	458780614
351834	stkl	458780479
1270073	icpt	458356515
1301236	sohoo	457859139
1574197	fph	457175125
1609809	mcrb	456408426
1304421	cnsl	455947153
1476034	mcb	454788789
1769617	hone	454749320
1062822	lxrx	453110686
1587987	newt	452710832
1870940	airs	452576195
763532	lyts	451613036
932695	cyd	451075522
1221029	cpac	450148294
1108109	cyh	450051276
28917	ddt	449170321
1631574	wve	446414507
96869	trc	445797420
1806310	tsha	444768243
1163668	spfi	444491668
1341235	aldx	444156543
1866501	wbx	442975500
1828536	nrgv	442754380
1832511	piii	440874022
1808865	itos	439759785
895531	vcv	439635020
1356090	pgen	439430335
1400810	hci	438946123
1805651	mktw	438612807
1710072	ewtx	438503832
714562	thff	437347999
1638290	mcft	436681864
1863362	proc	436629588
1640266	vygr	435054143
1027838	tcmd	434966217
1290677	tpb	434786757
1576942	sfix	434591002
814585	mbi	434176123
1795251	nnox	432376000
928340	cwco	430723555
1321741	gain	429119246
1518621	orc	427992913
1383414	pnnt	427872720
1579684	gci	427839143
5981	avd	427401926
1628063	srg	426903924
1798749	avte	425798080
1808158	rptx	425153905
823277	chscn	425040000
897448	amrn	424225565
1590560	qure	422657281
1083301	wulf	422363866
1496323	igms	421400354
1847590	bwmn	420850131
712770	olp	418509310
1587264	neti	418193000
1293971	blue	418185209
1726173	bh	418123860
1772921	onew	417095261
1158114	aaoi	416711146
711772	catc	416694049
1816590	cmps	415613505
1474627	negg	415536000
1549595	nrix	415484612
1413837	ffwm	415426177
1322439	egle	414455883
741516	amnb	414114866
1833197	swim	413428903
1762303	rcel	413003259
1002590	sgu	412989603
783412	djco	412556990
1687187	metc	412004481
1377630	ncmi	411314928
1519061	tse	410657182
716634	rdib	410053736
912147	rmt	408556215
1826286	vinp	408536600
1855756	lilm	408390300
1127537	lung	408037457
1314102	eypt	407564113
791963	opy	406968732
923139	ffic	406943301
1145986	aspn	405798997
1094324	sify	405688059
1899830	perf	404905200
1750153	goev	404652041
1528356	gne	403982962
1827821	frge	403772758
1703956	bbcp	403404184
866028	plm	402481483
1786255	icvx	401373347
1798562	tmc	401302688
713425	amswa	400430794
788965	hnrg	400028804
1692376	vel	399394501
890447	vtnr	399284585
724910	nvec	397450564
1761918	eras	397243400
1828791	dsp	396397626
1369085	newp	396153674
23795	cto	395854376
1538263	htbi	394821532
1091223	mtls	394568802
1505952	domo	394245024
1606163	lmb	393592476
1393584	amwl	392849481
1063344	ht	392627128
1547994	jpi	392368779
1115128	quot	391302464
915779	dakt	390763070
1818382	huma	390465264
1766600	sndl	390216150
1227500	eqbk	390120217
1856589	mbsc	389625000
1385613	glre	389403024
1580345	tpvg	389205337
1038773	smbk	388713543
903651	inod	388541165
1308927	etb	388289882
1484778	tdup	388126016
1742341	hkit	387749294
1844862	sldp	387668746
878518	tgb	386773580
1363829	esgro	386196546
1501796	aura	385408719
1143513	glad	385234846
1377789	avnw	384979185
1899287	ampx	384921189
934549	actg	383563476
1750284	olma	382509524
1113809	bbw	382489422
736772	ccne	382122031
1735438	mgtx	381621363
1487428	hrzn	381391754
1275168	fsbc	381042443
1879248	adse	380286400
1318885	dsx	379980804
1531031	esq	379941282
1808220	goco	379829592
1074540	evn	379614750
1683825	trvg	379378153
1122904	ntgr	379261251
1837412	slgc	378023807
314203	mux	377893979
1713748	ske	377407587
1363829	esgrp	375936447
743367	bhb	375567439
1490281	grpn	375139659
1812923	sdhy	374783721
88948	seneb	374366255
903419	alrs	373802373
88948	senea	373758764
1896084	ionr	373515200
1820302	bkkt	372156041
1780652	can	372015706
1267813	mrns	371479815
1879297	lgvc	371028445
809248	tast	370561335
1348911	kalv	370408017
897322	gilt	370294800
1760854	nbtx	369844540
1476840	exfy	369502776
1721386	lsea	369318875
1281926	eto	369060868
879635	mpb	368753166
1750264	puyi	367919524
1500881	eu	367887844
1819253	btmd	367683322
891166	uve	367573861
1412095	troo	366786160
1023731	eght	365834425
823277	chscp	365705600
1754068	alvr	365516640
1287098	mxct	365371136
811808	smmf	365189739
1035092	shbi	364684450
1857816	gct	363776000
1821393	aan	362402130
1766400	pntg	361487654
1384195	rei	361410030
59255	vhi	361244056
1576885	abos	361099515
1877333	thch	361019322
1734107	sohu	360314748
1356115	nxdt	359451374
1268533	tyg	359149159
908993	vki	358800642
1514416	band	358583877
1235912	cvrx	358467363
1680581	fulc	357334362
1811063	nuvb	356878806
818972	leo	355680776
1699382	pmvp	355656632
1661181	orgo	354542000
1720420	ibex	353867500
31235	kodk	353078001
14846	brt	352688545
1288992	eft	351994022
1456772	opi	351767961
1434754	sb	350351307
1500096	kmf	350205168
1318008	zumz	349305016
1824403	rsvr	348762338
1327688	ooma	348634000
1841675	arbkl	348496686
1018399	ebtc	346471721
827773	ppt	346358355
1804176	bfly	345078995
1812477	bitf	344995560
18498	gco	344984264
1071236	rrbi	344976692
1831363	tern	343224061
1727196	srrk	341892816
1421461	ipi	340776219
1058867	gnty	340541371
1375205	urg	339115839
1447028	abus	338464455
1325702	mx	338123840
1606366	loco	337975665
1701758	love	337817134
1495825	gbab	336849451
884121	hql	336146435
1733294	gbio	335576080
706698	utmd	335404405
1899883	fip	335215764
1177648	enta	334991287
1704711	fnko	334635319
1413855	fanh	333117590
1649989	otlk	333113622
1412665	mofg	332995161
103595	vlgea	332601150
1762417	doyu	332567716
811589	fbnc	332358490
1873923	onl	332050612
1086434	audc	331794300
1370450	wldn	331717561
1862461	reax	331453860
900422	pmo	331320278
1020214	cers	330871413
1880438	antx	330681056
1010086	siga	330535690
1807046	oz	329463415
1825024	opad	328884173
1817159	rfmz	328748706
1615063	inse	328680593
1109116	evc	328227844
1829576	care	328013093
319655	sjt	327659836
1856031	seatw	327509893
839533	ktf	327067767
1102238	arl	326271269
1708259	lx	325453778
75208	osg	325164659
1041859	plce	323648348
1824814	cgnt	323548000
65312	evi	322793447
1823593	tsp	321954139
1001385	nwpx	321655976
91847	sor	321596375
1166928	wtba	320118299
1337298	ff	319909306
1056943	pfis	319409363
1866757	brlt	319361787
1347178	vnda	319173080
1275187	ango	317369768
1171155	rlgt	316881681
275053	natr	316840615
714256	smti	316076232
1096056	lxfr	315799072
1822462	fhtx	315640792
1110611	ontf	315546068
1825079	vld	313786923
1125345	mgnx	313464338
1867096	xers	313409804
1053584	mcbc	313081276
1517006	gato	312613248
